Applicant.ID,Position.Name,Employer.Name,City,State.Name,State.Code,Start.Date,End.Date,Job.Description,Salary,Can.Contact.Employer,Created.At,Updated.At
14358,mixton transportation duties,mixton transportation duties,NA,NA,NA,NA,NA,NA,NA,NA,2015-02-18 00:56:23 UTC,2015-02-18 00:56:23 UTC
14359,Brand ambassador,Louis Vuitton,Los Angeles,California,CA,03-02-2015,,NA,NA,NA,2015-02-18 01:56:15 UTC,2015-02-18 01:56:15 UTC
14359,CEO & Founder,LAVISH LOVE LA,Los Angeles,California,CA,30-06-2013,,NA,NA,NA,2015-02-18 01:56:15 UTC,2015-02-18 01:56:15 UTC
14359,Fashion Stylist,Keaton Row,,,,,01-01-2014,NA,NA,NA,2015-02-18 01:56:15 UTC,2015-02-18 01:56:15 UTC
14359,Sales,GuaranÃ¡ Brasil,,,,01-03-2009,01-09-2009,NA,NA,NA,2015-02-18 01:56:15 UTC,2015-02-18 01:56:15 UTC
14363,Behavioral Assistant,"MOVING ON LIFE CENTER, INC.",,,,01-09-2014,,"â€¢	Help school aged children make strategies and life choices that take appropriate behavior 
â€¢	Translate for Families and Councilors who do not speak Spanish",NA,NA,2015-02-18 04:49:45 UTC,2015-02-18 04:49:45 UTC
14363,Suite Supervisor,Legends,New York,New York,NY,01-09-2014,,"â€¢	Responsible for making sure all Suite Attendants follow Banquet Event Orders
â€¢	Responsible for providing exceptional hospitality to all suite holders and single game renters for all events hosted by Prudential Center and the completion of opening and closing duties assigned by the Suites Manager",NA,NA,2015-02-18 04:49:45 UTC,2015-02-18 04:49:45 UTC
14363,Substitute Teacher,West New York Board of Education,,,,01-05-2014,,"â€¢	Fill in for regular teachers and follow lesson plan",NA,NA,2015-02-18 04:49:45 UTC,2015-02-18 04:49:45 UTC
14363,Club Supervisor,Aramark,Philadelphia,Pennsylvania,PA,01-04-2013,30-06-2014,"â€¢	Assign duties to employee during events
â€¢	Assisted during Catering events
â€¢	Handle club inventory 
â€¢	Monitor Alcohol sales at the end of the event",NA,NA,2015-02-18 04:49:45 UTC,2015-02-18 04:49:45 UTC
14363,Human Resource Clerk,DNC,,,,01-09-2011,28-02-2014,"â€¢	Organize and maintain employee records 
â€¢	Answer Telephone in high tidal volume
â€¢	Assisted in new hire and re hire orientations and trainings
â€¢	Assisted in job fair hiring process 
â€¢	Organized staff uniforms 
â€¢	Made sure staff was working in the appropriate location
â€¢	Worked in a team environment and also individual work
â€¢	Helped staff Club Level (Lexus and Chase club)
â€¢	Helped associates with work related issues
â€¢	Worked Super Bowl",NA,NA,2015-02-18 04:49:45 UTC,2015-02-18 04:49:45 UTC
14363,Human Resources,DNC,,,,01-03-2012,30-06-2013,"â€¢	Advertise job positions
â€¢	Review applications and arrange interviews
â€¢	Recruit candidates 
â€¢	Work with managers to promote or resign associates
â€¢	Organize and maintain employee records
â€¢	In charge of office duties and office
â€¢	Answered phones in high tidal Volume
â€¢	Assigned associates to work in locations
â€¢	Helped associates with work related issues",NA,NA,2015-02-18 04:49:45 UTC,2015-02-18 04:49:45 UTC
14365,Retail Marketing \ Sales,Warner Bros. Records,Burbank,California,CA,,,"ï®	Managed White Stripes â€˜Icky Thump Recordsâ€™ promotion at the former Tower Sunset from conception to execution.
ï®	Created marketing campaign headquaters across the country in support of the Serj Tankian â€œElect The Deadâ€ release.
ï®	Coordinated concert ticketing nationwide for WEA, accounts and contests.
ï®	Analysis of catalog titles performance in discount programs, interfacing with business affairs and WEA to ensure that programs are the right choice.
ï®	Fostered a relationship with the LG Action Sport World tour providing media exposure worldwide for WB artists Deftones and Trapt (MTV, CBS, OLN, Fox Sports, and AOL.) 
ï®	Executed various opportunities with Amnesty International, Coby, Rock The Vote, Virgin, Ed Hardy, Zoo York, Izze Soda, and DUB.",NA,NA,2015-02-18 06:40:19 UTC,2015-02-18 06:40:19 UTC
14365,Artist Manager \ Special Projects,Left Bank Organization,,,,,,"ï®	Created and maintained budgets for Brown and Williamson (Lucky Strike) concert series, CD samplers and recording sessions. (Budget management up to $5M)
ï®	Actively participated in pitching potential new clients. 
ï®	Tour marketing efforts include securing sponsorships, endorsements, merchandising, and tours for all artists. 
ï®	Rock radio promotions in conjunction with labels, Indies.
ï®	Built relationships with producers for re-mix projects.
ï®	Handled day-to-day management with a focus on marketing and touring.
ï®	Involved with marketing, sponsorship and tour activities for artists, building and maintaining relationships with all partners. 
ï®	Coordinated artist logistics and production for television, new media, music videos and other high profile events. 
ï®	Established and maintained endorsement relationships.
ï®	Artist Development: Established extended fan base with regional tours and promotion.",NA,NA,2015-02-18 06:40:19 UTC,2015-02-18 06:40:19 UTC
14365,Production,SFX \ Clear Channel \ Cellar Door \ Ritual,,,,,,,NA,NA,2015-02-18 06:40:19 UTC,2015-02-18 06:40:19 UTC
14365,Managing Director,XIII XVII Media and Marketing,,,,,,"COACHELLA MUSIC FESTIVAL:
â€¢ Created VIP luxury experiences for select high level clients in partnership with Goldenvoice \ AEG Live.
â€¢ Responsible for creation of concept, execution, logistics and client development.
â€¢ Generated and grew revenue in a new category year over year.
â€¢ Sponsorship and Activation of Coachella Oasis and Trousdale \ Flaunt Estate events on behalf of select beer and spirit brands.

ASAHI BEER USA:
 Nightlife Marketing and Events - On-Premise marketing and new account activation in nightlife accounts. Activation and analysis of off-premise events to grow Asahi Beer USA brand recognition in Los Angeles. 

TITOâ€™S HANDMADE VODKA:
 Coachella - Responsible for securing multiple branded events with category exclusivity while minimizing brand spend.  Events include: Hugo Boss, Blackberry, Nylon, Flaunt, Adidas, Guess, Revolve, Forever XXI 
Sonos Studios - Formed a partnership with the Sonos Studio space in Los Angeles, securing exclusive vodka pouring rights for music and film events held in the space.

FANTOURAGE.COM: ARTIST RELATIONS CONSULTANT
â€¢ Liaison with music labels, talent management, agents and publicists on behalf of Fantourage to gain celebrity users of the
Fantourage social media platform

RHINO RECORDS POP-UP STORE:
Responsibilities included: Permitting and build out, vendor negotiations, staff training, POS, inventory, accounting and cash management.

T-MOBILE: Targeted lifestyle and grassroots marketing in the Los Angeles market.

WANTICKETS.COM: BUSINESS DEVELOPMENT
Fostered partnerships and agreements for online ticketing services with nightclubs and concert venues.

LIVE EVENT PRODUCTION MANAGEMENT:
Clients include: MTV, Americaâ€™s Next Top Model, Rock and Republic, Diesel, Covergirl, MAC, Marvel Comics and Bloomingdales.",NA,NA,2015-02-18 06:40:19 UTC,2015-02-18 06:40:19 UTC
14365,"Director, Entertainment Division",IKM,,,,,,"ï®	Negotiation with artist management and attorneys for a branded affinity debit card program with MasterCard.
ï®	Produced in store retail sampler for Journeyâ€™s, music selection and licensing.
ï®	Produced Journeyâ€™s in store music video program, including selection, licensing and promotional product placement opportunities.",NA,NA,2015-02-18 06:40:19 UTC,2015-02-18 06:40:19 UTC
14365,Director of Events,"GGW Brands, LLC",,,,01-01-2012,,"Created new touring procedures and policies providing accurate reporting, accountability and financial management.
Retained agencies to assist in booking, USDOT compliance, vehicle maintenance and partnerships.
Fostered relationships with brands and musical artists to expand the events programming.
Managed all event division staff along with all outside vendor relationships.
Refreshed all marketing collateral, sell sheets, event marketing materials updating look of event division.",NA,NA,2015-02-18 06:40:19 UTC,2015-02-18 06:40:19 UTC
14365,VP - Marketing and Events,"Greylock, LLC \ World Extreme Fighting",Clermont,Florida,FL,01-12-2010,31-01-2012,"Created and executed marketing plans spanning radio, tv, print web and social media, growing trackable impressions across
WEF properties.
â€¢ Retained and managed public relations firm and media buying agency, garnering national coverage in MMA media and lowering
media spend.
â€¢ Negotiated and developed a merchandise deal with BandMerch (AEG)
â€¢ Created a multi-city partnership with MetroPCS including branding, tv inclusion and presenting rights.
â€¢ Recruit and manage a national sponsorship sales team.
â€¢ Venue research and negotiation lowering venue rental expenses and creating partnerships with certain venues.
â€¢ Redesign production lowering rental costs and labor while adding in more elements allowing for better broadcasts
and creating a signature look.
-Recruitment of nation sponsor sales team.",NA,NA,2015-02-18 06:40:19 UTC,2015-02-18 06:40:19 UTC
14368,Regional Manager & Executive Assistant,Francis Enterprises,Newcastle,Delaware,DE,01-09-2012,NA,"This is a company who has 17 pop up shops for the Christmas season selling Alpaca Clothing, Sheepskin Shoes and accessories. I assist the Operations Manager and company owner in opening locations including set up, interior work and design. I also travel to different locations to hire and train new employees, and troubleshoot sales throughout the season as needed. In addition, I managed my own store in Danbury, CT for the last two winters and broke the record as the highest grossing store in the companyâ€™s 12 year history. When I am not running my own store or setting up others, I am acting as the executive assistant for the owners of the company. I arrange their travel, manage their calendar, run the warehouse employees, and run errands for them.

I work remotely for this company, travel, and spend chunks of time at the office in Delaware but I live in New York City. When I'm in the office I'm hourly and when I'm in the store I'm commission. ",20,FALSE,2015-02-18 14:43:08 UTC,2015-02-18 14:43:08 UTC
14374,Work Study - Designer,SUNY of Technology at Alfred,NA,NA,NA,01-05-2014,31-08-2014,"ADOBE AFTER EFFECTS

+     Compiled videos into sequences for video production.
+     Compiled graphics into sequences for video production.
+     Apply effects to previously shot and edited videos.
+     Created animations based in After Effects for later presented video.

ADOBE PHOTOSHOP / ILLUSTRATOR

+     Created graphics for later projects.
+     Edited pre-used logos to apply to later projects.

ADOBE PREMIERE

+     Used as a primary means of compiling video footage together to be imported into After Effects.

ADOBE INDESIGN

+     Established tablets for signage for the Student Leadership Center within Alfred State College.",NA,NA,2015-02-18 17:46:15 UTC,2015-02-18 17:46:15 UTC
14374,Actor,General Acting and Performance,NA,NA,NA,01-10-2007,31-07-2014,"2007

     {The High School of Art and Design}

     +     A Midsummer Night's Dream (Oberon)

2008

     {The High School of Art and Design}

     +     The Lion (The Wiz) (Spring 2008)
     +     Macbeth (Ross) (Fall 2008)

2009

     {The High School of Art and Design}

     +     Endangered Species (Ali) (Spring 2009)
     +     Treasure Island (Long John Silver) (Spring 2009)

     {SUNY of Technology at Alfred}

     +     Urinetown (Caldwell B. Cladwell) (Fall 2009)

2010

     +     Taming of the Shrew (Grumio) (Spring 2010)
     +     You're a Good Man Charlie Brown (Franklin) (Fall 2010)

2011

     +     Duck Hunter Shoots an Angel (Lenny) (Spring 2011)
     +     Laramie Project (Various Characters) (Spring 2011)
     +     Man of La Mancha (The Governor/Innkeeper) (Fall 2011)

2012

     +     The Mouse Trap (Major Metcaff) (Spring 2012)
     +     The Wiz (The Lion) (Fall 2012)

2013

     +     Locomotion Commotion Dr. Gorilla and Me (Graves) (Spring 2013)",NA,NA,2015-02-18 17:46:15 UTC,2015-02-18 17:46:15 UTC
14374,Intern,SUNY of Technology at Alfred,NA,NA,NA,01-09-2013,31-05-2014,"VIDEO

+     Throughout the year, we shot video footage of campus events.
+     In the latter end of the year, we started to focus on creating ""PROJECT:You"" videos, where we performed interviews with choice students on their experiences at Alfred State College.
+     During the video process, we participated in many interviews with both students and faculty of the school to help develop footage.

ADOBE PREMIERE / AFTER EFFECTS

+     Used Adobe Premiere to later compiled the footage into usable clips for later produced videos.
+     Used Adobe After Effects to compile the clips into videos for later production.
+     Created animations via Adobe After Effects to apply to the animations later.
+     Worked with typography and graphic design for later produced projects.

PRESENTATION

+     Developed storyboards for project presentations.
+     Would present conceptual designs and ideas in weekly to biweekly meetings with supervisors. Also acted as a consultant for upcoming potential projects.",NA,NA,2015-02-18 17:46:15 UTC,2015-02-18 17:46:15 UTC
14374,Actor,Theater Arts (General),NA,NA,NA,01-09-2007,30-04-2013,"The High School of Art and Design

A Midsummer Night's Dream (Fall 2007) - Oberon
Endangered Species (Spring 2008) - Ali (Character remodeled to take after myself)
The Wiz (Spring 2008) - The Lion
Macbeth (Fall 2008) - Ross
Treasure Island (Spring 2009) - Long John Silver

SUNY of Technology at Alfred

Urinetown (Fall 2009) - Mr. Cladwell
Taming of the Shrew (Spring 2010) - Grumio
You're A Good Man Charlie Brown (Fall 2010) - Franklin/Extra (Remodeled as an addition to the original cast)
Bang Bang You're Dead (Spring 2010) - Matt
Duck Hunter Shoots an Angel (Spring 2010) - Lenny
Man of La Mancha (Fall 2011) - The Govenor
The Mouse Trap (Spring 2012) - Major Metcaff
The Wiz (Fall 2012) - The Lion
Twelve Angry Men (Spring 2013) - Juror #5

Outsource Shows

Deep Journey Risen (Spring 2008) - Jesus",NA,NA,2015-02-18 17:46:15 UTC,2015-02-18 17:46:15 UTC
14375,Sales Representative REALTOR-ASSOCIATE,Weichert Realtors,Morris Plains,New Jersey,NJ,01-05-2013,,"Areas of Expertise: Bergen, Passaic and Morris Counties in Northern New Jersey
Weichert Million Dollar Sales Club",NA,NA,2015-02-18 17:53:23 UTC,2015-02-18 17:53:23 UTC
14375,"Director, Human Resources",Haband,Mahwah,New Jersey,NJ,01-08-2001,30-06-2013,"Employee Relations
Organizational Design and Structure
Talent Acquisition and Retention Strategies
Change Management		
Performance Management and Succession Planning
Executive Leadership, Team and Associate Development		
Compensation and Benefit Plans
Communication Plans",NA,NA,2015-02-18 17:53:23 UTC,2015-02-18 17:53:23 UTC
14375,Referral Associate,Weichert Realtors,Morris Plains,New Jersey,NJ,01-01-2011,31-05-2013,,NA,NA,2015-02-18 17:53:23 UTC,2015-02-18 17:53:23 UTC
14375,Sales Representative REALTOR-ASSOCIATE,Weichert Realtors,Morris Plains,New Jersey,NJ,01-09-2000,31-01-2011,,NA,NA,2015-02-18 17:53:23 UTC,2015-02-18 17:53:23 UTC
14383,Cashier/Cook,McDonald's,Bonaire,Georgia,GA,09-06-2014,16-06-2014,"Cooked food, handled food, took orders, handled money, cleaned work stations.",8,FALSE,2015-02-26 18:10:34 UTC,2015-02-26 18:10:34 UTC
1439,SofTrax revenue recognition specialist,Interwoven,San Jose,California,CA,01-11-2007,01-08-2008,"called clients to remind them to renew their annual software service contracts and, after persuading them to do so, entered the prospective revenue from the annual contract fee into a revenue recognition software tool in accordance with Finance Dept policy.",25,TRUE,2014-08-15 22:06:26 UTC,2014-08-15 22:06:26 UTC
14391,Junior Recruiter,Northpointe Personnel,,,,01-07-2014,,"Post open positions to job boards , and also Source candidates from job boards and LinkedIn
Screen applicants to determine which candidates meet the minimum requirements for current advertised jobs",NA,NA,2015-02-19 00:17:44 UTC,2015-02-19 00:17:44 UTC
14391,Bank Teller,Oritani Bank,Township of Washington,New Jersey,NJ,01-09-2013,31-08-2014,"Balance currency, coin, and checks in cash drawers during shifts, and calculate daily transactions using computers and calculators. 
Examine checks for endorsements and to verify other information such as dates, bank names, identification of the persons receiving payments and the legality of the documents",NA,NA,2015-02-19 00:17:44 UTC,2015-02-19 00:17:44 UTC
14391,Human Resources Intern,New Concepts For Living,,,,01-04-2014,31-07-2014,"Updated HR spreadsheet with employee change requests and processed paperwork
Prepared new employees files
Assisted with recruitment and interview process",NA,NA,2015-02-19 00:17:44 UTC,2015-02-19 00:17:44 UTC
14391,Keyholder,Swim 'N Sport,,,,01-08-2012,31-08-2013,"Directed and supervised employees engaged in sales, inventory-taking, reconciling cash receipts, or in performing services for customers. 
Planned and prepared work schedules and kept records of employees' work schedules and time cards. 
Reviewed inventory and sales records to prepare reports for management and budget departments.",NA,NA,2015-02-19 00:17:44 UTC,2015-02-19 00:17:44 UTC
14392,Supervisor,CVS Caremark Corporation,Woonsocket,Rhode Island,RI,01-04-2009,NA,"I manage employees, create a schedule each week, establish priorities within the store, such as assigning employees to work registers, stock shelves or clean the aisles. I am  also responsible for assigning and leading store activities and specialized events, such as blood donations or community drives. I oversee daily sales reports, develop sales forecasts and train and evaluate hourly employees. I handle shrinkage and loss prevention by monitoring loss prevention programs, identifying and managing shoplifters and ensuring all prices are accurate and up-to-date.",NA,NA,2015-02-19 01:10:53 UTC,2015-02-19 01:10:53 UTC
14392,Actor,Famous Faces  talent agency,,,,01-05-2005,NA,,NA,NA,2015-02-19 01:10:53 UTC,2015-02-19 01:10:53 UTC
14394,Sr Technical  Recruiter,CES,"Bolingbrook, Chicago",Illinois,IL,01-08-2014,,#Talent Acquisition,NA,NA,2015-02-19 02:33:40 UTC,2015-02-19 02:33:40 UTC
14394,Senior Manager- H.R,Ideaperch Consultancy Services,,,,01-10-2012,31-08-2014,,NA,NA,2015-02-19 02:33:41 UTC,2015-02-19 02:33:41 UTC
14394,Account executive,TBWA,,,,01-03-2011,31-10-2012,,NA,NA,2015-02-19 02:33:41 UTC,2015-02-19 02:33:41 UTC
14394,Relationship Executive,Tata Communications,Mumbai,,,01-01-2010,31-05-2011,,NA,NA,2015-02-19 02:33:41 UTC,2015-02-19 02:33:41 UTC
14395,Data Entry Clerk,"Bergenline X-Ray Center Union City, NJ",NA,NA,NA,,,"Handled all incoming calls and visitors entering the facility.
Obtained and entered patients personal and financial information into the computer system, and verified their insurance coverage.
Posted services performed by the 10 medical technicians.",NA,NA,2015-02-19 02:43:20 UTC,2015-02-19 02:43:20 UTC
14395,Data Entry Clerk,Sasaki Inc. Secaucus NJ,NA,NA,NA,,,"Handled approximately 30 customer services inquires on a daily basis, entered and billed merchandise orders using a computer system.",NA,NA,2015-02-19 02:43:20 UTC,2015-02-19 02:43:20 UTC
14395,Accounts Receivable and Payable Clerk,"NBO Distribution Carlstadt, NJ",NA,NA,NA,,,"Prepared deposits, verified and balancing receipts, and sending the cash, checks, or other forms of payment to the bank.
Ensured that payments are up to date.",NA,NA,2015-02-19 02:43:20 UTC,2015-02-19 02:43:20 UTC
14395,Billing Clerk,"Dr. Medhat El-Amir Jersey City, NJ",NA,NA,NA,,,"Maintained electronic payment records and demographic data for medical services center utilizing in-house system.
Generated bills and statements for patients utilizing an in-house computer system.
Contacted over 20 patients over the phone or mail to pursue them to make payment or to remind them of payment due.",NA,NA,2015-02-19 02:43:20 UTC,2015-02-19 02:43:20 UTC
14395,Benefit Administrator/Short Term Disability,"Cerner Heath/Kate Spade(formerly Liz Claiborne) NB, NJ",NA,NA,NA,01-05-2000,30-11-2014,"Manage over 50 Disability claims for health service department for Kate Spade/formerly Liz Claiborne) headquarter in NJ.
 Created and sent out disability packets, upon request from associates, by mail, email or fax nationwide.
Assisted associates with disability, policies and state guidelines questions on a daily basis.
Accurately maintained and kept track of data in the PeopleSoft system..
Communicated with human resource generalist and payroll clerk regarding timeframe of disability/family medical leave.
Monitored disability timeframes and assisted supervisor in requested further da for disability extensions.
Assisted medical personnel with ordering medications, filing and labeling new associates files.",NA,NA,2015-02-19 02:43:20 UTC,2015-02-19 02:43:20 UTC
14398,Fraud Prevention Representative,Sears,Tempe,Arizona,AZ,NA,NA,"Preventing and minimizing fraud. Taking inbound calls, making outbound calls, and sending emails to customers to verify orders. Working orders assigned specifically to the Fraud Prevention Rep queue. Sending orders to managers for approval. Complying with all laws, regulations, and procedures.",12,TRUE,2015-02-19 05:17:51 UTC,2015-02-19 05:17:51 UTC
14398,Agency Assistant,American Family Insurance ,Gilbert,Arizona,AZ,NA,NA,"answering phones, taking notes and messages, data entry, filing, using computer and software, receive and sort mail, fax, copy and scan documents, and writing insurance policies.",10.5,TRUE,2015-02-19 05:17:51 UTC,2015-02-19 05:17:51 UTC
14398,Cashier,Harbor Freight Tools,Mesa,Arizona,AZ,NA,NA,"handle transactions (cash, credit, returns), use cash register, greet customers, answering phones, assisting customers with their needs, keeping the front end clean, and sell warranties.",8,FALSE,2015-02-19 05:17:51 UTC,2015-02-19 05:17:51 UTC
14398,Call Agent ,CirTech,Gilbert,Arizona,AZ,NA,NA,"Calling Customers, doing follow up calls, entering data in the computer, making sales, taking payments over the phone, and providing great customer service.",8,FALSE,2015-02-19 05:17:51 UTC,2015-02-19 05:17:51 UTC
14398,Associate/Shift Leader,Robeks,Tempe,Arizona,AZ,NA,NA,"Taking orders, serve customers, cash register, making beverages, other tasks and cleaning.",7.9,FALSE,2015-02-19 05:17:51 UTC,2015-02-19 05:17:51 UTC
14402,Cashier,Mcdonalds,Saint Louis,Missouri,MO,01-02-2015,,"Take order, stock supplies, collect money, clean when not busy, hand out food at drive thru.",7.65,TRUE,2015-02-19 15:52:23 UTC,2015-02-19 15:52:23 UTC
14402,Non-Licensed Cosmetologist,Shear Lounge,Saint Louis,Missouri,MO,14-01-2014,19-10-2014,"Advertise styling services, promote myself as a stylist, perform styled desired and collect payment.",10,TRUE,2015-02-19 15:46:30 UTC,2015-02-19 15:52:23 UTC
14402,Crew Member,Wendy's,Saint Louis,Missouri,MO,01-02-2013,24-06-2013,"Cashier, drive thru, cleaning & maintenance.",7.35,FALSE,2015-02-19 15:46:30 UTC,2015-02-19 15:52:23 UTC
14404,Talent Acquisition Intern,MDC Partners,New York,New York,NY,01-08-2014,31-01-2015,"- Support 2 VP's of recruiting on talent acquisition initiatives 
- Gather and organize industry news and people moves
- Manage competitor analysis projects 
- Develop candidate pipelines using LinkedIn and Jobvite ATS
- Assist with candidate interview scheduling",NA,NA,2015-02-19 17:40:22 UTC,2015-02-19 17:40:22 UTC
14404,Sales Associate,Calvin Klein,New York,New York,NY,01-09-2013,30-11-2013,"- Performed cash management and gift card transactions
- Processed exchanges, refunds, store credits, and return to stock
- Served multiple customers in a short period of time",NA,NA,2015-02-19 17:40:22 UTC,2015-02-19 17:40:22 UTC
14404,Sales Associate,Marc Ecko Enterprises,New York,New York,NY,01-08-2012,30-11-2013,"- Greeted customers and determined their needs and wants 
- Carried out re-merchandising, display, price markdowns duties 
- Completed cash register transactions of up to $35K on a weekly basis
- Manage and replenishing store inventory 
- Opened and closed store",NA,NA,2015-02-19 17:40:22 UTC,2015-02-19 17:40:22 UTC
14407,Supervisor   ,Forever21,La,California,CA,23-01-2008,26-06-2014,Supervisor of a team of 15 ees,12,FALSE,2015-02-19 21:04:12 UTC,2015-02-19 21:04:12 UTC
14408,Cashier/ Cook,Quickly,fremont,California,CA,NA,NA,"Cook food, clean store, serve customer, cashier",8.5,FALSE,2015-02-19 23:26:19 UTC,2015-02-19 23:26:19 UTC
14408,Office assistance,Golden Optometry,milpitas,California,CA,NA,NA,"Help doctors with their requests, preform testes on patients, insurance billing, sales, clean store, information filing",9.5,FALSE,2015-02-19 23:26:19 UTC,2015-02-19 23:26:19 UTC
14408,Office assistance,Silicon valley Optometry,San Jose,California,CA,NA,NA,"Help doctors with their requests, preform testes on patients, insurance billing, sales, clean store, information filing",11,FALSE,2015-02-19 23:26:19 UTC,2015-02-19 23:26:19 UTC
1441,"serving, cleaning ",my friend restaurant ,Los Angeles,California,CA,01-10-2012,01-08-2013,"I clean the tables , serve the costumers , wash dishes take orders also ",8,FALSE,2014-08-15 22:06:26 UTC,2014-08-15 22:06:26 UTC
14410,Deskside Support,IBM,Columbia,Missouri,MO,16-05-2012,01-08-2014,"Hardware and software support for 700+ onsite employees. Hardware and software installation, troubleshooting, repair, and deployment",22.5,TRUE,2015-02-19 23:41:52 UTC,2015-02-19 23:41:52 UTC
14410,Customer Service Rep,McKesson Corp,Columbia,Missouri,MO,01-07-2008,01-07-2010,"Customer service and technical support in live call center environment. Supported company's EMR software product for 4,000+ clients worldwide",13.75,FALSE,2015-02-19 23:41:52 UTC,2015-02-19 23:41:52 UTC
14410,Customer Service Manager,HI-Tech Smart Systems,Columbia,Missouri,MO,21-12-1999,01-08-2007,"Managed customer service and technical support office for HI-based software publisher. Phone, email and remote product support",18,FALSE,2015-02-19 23:41:52 UTC,2015-02-19 23:41:52 UTC
14411,Marketing Director,"The Knot, theknot.com",New York,New York,NY,,NA,"Developed print and digital packages
Worked  with Publisher to create custom programs and integrated solutions for national sales force
Managed trade shows and events",NA,FALSE,2015-02-19 23:35:38 UTC,2015-02-19 23:53:49 UTC
14411,Marketing Director,"Good Housekeeping Magazine, Hearst Magazines",New York,New York,NY,,NA,"Awareded Marketing Person of the Year by Sales Team.
Awarded Big Ideas Person of the Year",NA,FALSE,2015-02-19 23:35:38 UTC,2015-02-19 23:53:49 UTC
14411,Marketing Director - Integrated,"Disney, Media Sales and Marketing",New York,New York,NY,,NA,"Built the entire marketing department from launch (Ad Age's Hottest Launch â€˜06)
Generated multi-million dollar revenue for national sales force
Led the team with ""Big"" revenue generating ideas and a great spirit of collaboration
Managed integrated  programs: Print, TV, Radio, Digital, Events, Retail, and Consumer Touch Points
Directed all RFPs, sales material and sales presentations
Created partnerships and growth in key areas such as Beauty, Food, Fashion, Health, Lifestyle, Technology, Travel 
Created national retail partnerships 
Increased share of market and share of voice",NA,FALSE,2015-02-19 23:35:38 UTC,2015-02-19 23:53:49 UTC
14411,Marketing Director Consultant,Lighthouse International,New York,New York,NY,,NA,"Social Media Promotion:  Facebook, Blog, Twitter 
Created the ""Diary of a Posh Shopper"" Blog
Developed marketing partnerships with leading media companies i.e. Bauer
Public Relations",NA,FALSE,2015-02-19 23:35:38 UTC,2015-02-19 23:53:49 UTC
14411,Client Solutions - Integrated Marketing,USA TODAY,New York,New York,NY,01-03-2010,NA,"Oversee the Consumer Package Goods, Pharma, Retail categories and a special section targeted at woman - titled Your Life

Create integrated marketing programs - print, online, mobile, tablet and social media for major accounts",NA,FALSE,2015-02-19 23:35:38 UTC,2015-02-19 23:53:49 UTC
14415,Program Manager,NYS Office of Alcoholism & Substance Abuse Services,New York,New York,NY,20-10-2005,NA,Prepared and approved budgets for state allocated money to fund agencies and hospitals,NA,TRUE,2015-02-21 21:38:31 UTC,2015-02-21 21:38:31 UTC
14416,IM Supervisor,Young Williams Child Support Services,Jefferson City,Missouri,MO,09-02-2015,20-02-2015,"I supervised 13 CSR's, Process emails, take income call calls, and I also run reports.",NA,FALSE,2015-02-20 17:05:14 UTC,2015-02-20 17:05:14 UTC
14416,Fire Technician,Servpro,Jefferson City,Missouri,MO,18-04-2013,22-12-2014,"We worked with fire and water damage, we did restoration, as well as cleaning items",NA,FALSE,2015-02-20 17:05:14 UTC,2015-02-20 17:05:14 UTC
14416,Office Manager,Natural Connections,Jefferson City,Missouri,MO,23-01-2008,30-12-2013,"I booked appointments, filed paperwork, checked clients out after services, confirmed appointments",NA,FALSE,2015-02-20 17:05:14 UTC,2015-02-20 17:05:14 UTC
1442,test3,test comp3,3,Virginia,VA,01-08-2010,01-04-2012,test desc3,56,TRUE,2014-08-15 22:06:27 UTC,2014-08-15 22:06:27 UTC
1442,test 2,test comp2,test city2,,,01-08-2010,01-02-2012,test desc2,45,FALSE,2014-08-15 22:06:27 UTC,2014-08-15 22:06:27 UTC
1442,test 1,test comp,test city,,,01-07-2010,01-01-2011,test desc,34,TRUE,2014-08-15 22:06:27 UTC,2014-08-15 22:06:27 UTC
1442,test4,test comp4,Atlanta,Georgia,GA,01-04-2008,01-01-2010,test desc4,67,FALSE,2014-08-15 22:06:27 UTC,2014-08-15 22:06:27 UTC
14422,Home Health Aid,Right At Home,troy,Michigan,MI,NA,NA,Assisted clients with everyday living. ,NA,TRUE,2015-02-20 19:21:43 UTC,2015-02-20 19:25:45 UTC
14422,Home Health Aid,Arcadia Home Care & Staffing,troy,Michigan,MI,NA,NA,Assisted clients with everyday living.,NA,TRUE,2015-02-20 19:21:43 UTC,2015-02-20 19:25:45 UTC
14434,MEA,The Home Depot,NA,NA,NA,NA,NA,NA,NA,NA,2015-02-21 16:53:04 UTC,2015-02-21 16:53:04 UTC
14438,Customer Service,Scholastic,NA,NA,NA,NA,NA,NA,NA,NA,2015-02-21 20:37:31 UTC,2015-02-21 20:37:31 UTC
14439,"Head of Security, Investigator",Allied Barton Security Services,NA,NA,NA,NA,NA,NA,NA,NA,2015-02-21 20:38:27 UTC,2015-02-21 20:38:27 UTC
1444,none,none,Los Angeles,California,CA,01-07-2008,01-12-2004,Iam telecome engineer and was working with ericsson in India.,20,FALSE,2014-08-15 22:06:27 UTC,2014-08-15 22:06:27 UTC
14445,Strategic Planning,"Williams-Sonoma, Inc.",San Francisco,California,CA,01-07-2010,,NA,NA,NA,2015-02-21 23:34:46 UTC,2015-02-21 23:34:46 UTC
